src_ip,dst_ip,protocol,time_bin,start_time,end_time,packet_count,total_bytes,mean_pkt_len,std_pkt_len,min_pkt_len,max_pkt_len,duration_s,packets_per_s,bytes_per_s
18.154.84.66,192.168.68.114,6,29512414,1770744848.461577,1770744893.217921,32,16809,525.28125,590.0856818252425,72,1500,44.75634407997131,0.7149824378600252,375.5668686871614
18.154.84.66,192.168.68.114,6,29512415,1770744939.607292,1770744939.607292,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.154.84.66,192.168.68.114,6,29512416,1770744984.633228,1770744984.858397,5,831,166.2,189.5895566744118,72,504,0.22516894340515137,22.205548973081033,3690.5622393260674
18.154.84.66,192.168.68.114,6,29512417,1770745029.88648,1770745076.78655,2,144,72.0,0.0,72,72,46.90006995201111,0.0426438596370204,3.070357893865469
18.154.84.66,192.168.68.114,6,29512418,1770745121.824537,1770745121.824537,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.154.84.66,192.168.68.114,6,29512419,1770745166.886716,1770745166.886716,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.154.84.66,192.168.68.114,6,29512420,1770745211.947183,1770745224.878455,4,327,81.75,19.5,72,111,12.931272029876709,0.30932765088835096,25.28753546012269
18.154.84.66,192.168.68.114,17,29512414,1770744848.556231,1770744893.277318,19,16992,894.3157894736842,541.414100361429,91,1500,44.72108697891235,0.42485550516603504,379.9549865148036
18.164.68.91,192.168.68.114,6,29512414,1770744845.546549,1770744892.494681,558,791516,1418.4874551971327,324.7687132060814,72,1500,46.948131799697876,11.885456963030654,16859.371601344392
18.164.68.91,192.168.68.114,6,29512415,1770744937.524538,1770744937.524538,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.164.68.91,192.168.68.114,6,29512416,1770744982.565604,1770744982.565604,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.164.68.91,192.168.68.114,6,29512417,1770745027.630763,1770745072.695503,2,144,72.0,0.0,72,72,45.06473994255066,0.04438059561754125,3.19540288446297
18.164.68.91,192.168.68.114,6,29512418,1770745085.614533,1770745085.669315,3,255,85.0,22.516660498395403,72,111,0.05478215217590332,54.762361112924495,4654.800694598582
18.165.200.7,192.168.68.114,6,29512424,1770745467.085176,1770745473.120684,28,23303,832.25,684.9716741913088,72,1500,6.035507917404175,4.63921187465571,3860.984082682214
18.165.200.7,192.168.68.114,6,29512425,1770745513.009402,1770745558.070205,4,288,72.0,0.0,72,72,45.060802936553955,0.08876894638633134,6.391364139815857
18.165.200.7,192.168.68.114,6,29512426,1770745603.113928,1770745603.113928,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.165.200.7,192.168.68.114,6,29512427,1770745648.168671,1770745648.168671,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.165.200.7,192.168.68.114,6,29512428,1770745693.227551,1770745707.164981,4,327,81.75,19.5,72,111,13.937429904937744,0.2869969590722664,23.462001404157782
18.165.227.10,192.168.68.114,6,29512415,1770744920.699933,1770744928.688739,559,744988,1332.715563506261,434.2742220699679,72,1500,7.9888060092926025,69.97290951235637,93253.98553093262
18.165.227.10,192.168.68.114,6,29512416,1770744970.28349,1770745019.511103,6,432,72.0,0.0,72,72,49.22761297225952,0.1218828140901548,8.775562614491145
18.165.227.10,192.168.68.114,6,29512417,1770745064.555457,1770745064.555512,2,144,72.0,0.0,72,72,5.4836273193359375e-05,36472.208695652174,2625999.0260869567
18.165.227.10,192.168.68.114,6,29512418,1770745109.593828,1770745109.59383,2,144,72.0,0.0,72,72,2.1457672119140625e-06,932067.5555555555,67108864.0
18.165.227.10,192.168.68.114,6,29512419,1770745154.624367,1770745168.683911,8,654,81.75,18.053491945564755,72,111,14.059544086456299,0.569008493504884,46.51644434402427
18.165.227.16,192.168.68.114,6,29512416,1770744961.268999,1770745007.143779,16,7843,490.1875,614.8364789383705,72,1500,45.87477993965149,0.3487755150225916,170.9653977701366
18.165.227.16,192.168.68.114,6,29512417,1770745052.210219,1770745052.210219,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.165.227.16,192.168.68.114,6,29512418,1770745097.394246,1770745097.394246,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.165.227.16,192.168.68.114,6,29512419,1770745142.42762,1770745189.422583,2,144,72.0,0.0,72,72,46.9949631690979,0.04255775225961075,3.0641581626919736
18.165.227.16,192.168.68.114,6,29512420,1770745201.333376,1770745201.352356,3,255,85.0,22.516660498395403,72,111,0.018980026245117188,158.06089840217064,13435.176364184505
18.245.253.104,192.168.68.114,6,29512415,1770744921.249862,1770744924.110934,20,9412,470.6,554.2701602344437,72,1500,2.861072063446045,6.990386665028917,3289.6759645626084
18.245.253.104,192.168.68.114,6,29512416,1770744969.157719,1770745015.377836,2,144,72.0,0.0,72,72,46.22011709213257,0.04327120149897745,3.1155265079263765
18.245.253.104,192.168.68.114,6,29512417,1770745060.418699,1770745060.418699,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.245.253.104,192.168.68.114,6,29512418,1770745105.450121,1770745105.450121,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.245.253.104,192.168.68.114,6,29512419,1770745150.505804,1770745164.140133,4,327,81.75,19.5,72,111,13.634328842163086,0.2933771105498289,23.98357878744851
18.245.253.70,192.168.68.114,6,29512414,1770744848.494018,1770744894.512167,404,595035,1472.8589108910892,183.40052954671876,72,1500,46.01814889907837,8.779144960524285,12930.44188511279
18.245.253.70,192.168.68.114,6,29512415,1770744939.615256,1770744939.615256,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.245.253.70,192.168.68.114,6,29512416,1770744984.639871,1770744984.639871,1,72,72.0,0.0,72,72,0.0,1.0,72.0
18.245.253.70,192.168.68.114,6,29512417,1770745029.687619,1770745074.759834,2,144,72.0,0.0,72,72,45.07221508026123,0.04437323518355043,3.194872933215631
18.245.253.70,192.168.68.114,6,29512418,1770745089.354484,1770745089.374256,3,255,85.0,22.516660498395403,72,111,0.019771814346313477,151.7311435083023,12897.147198205694
18.245.253.70,192.168.68.114,17,29512414,1770744849.367035,1770744849.410484,9,8924,991.5555555555555,521.0643221117501,91,1500,0.04344916343688965,207.13862565093092,205389.45503432307
184.26.57.115,192.168.68.114,6,29512424,1770745467.183535,1770745492.63249,105,53023,504.9809523809524,578.462783540473,72,1520,25.448954820632935,4.125906181218509,2083.504032826181
184.26.57.115,192.168.68.114,6,29512425,1770745501.551573,1770745558.070208,27,3353,124.18518518518519,108.09932648941154,72,601,56.51863503456116,0.4777185433351229,59.325565770469154
184.26.57.115,192.168.68.114,6,29512426,1770745591.002415,1770745603.110628,3,216,72.0,0.0,72,72,12.108212947845459,0.24776571182899632,17.839131251687736
184.26.57.115,192.168.68.114,6,29512427,1770745636.032126,1770745675.006784,15,1514,100.93333333333334,43.9715275842816,72,196,38.97465801239014,0.38486546810061717,38.84575458028896
184.26.57.115,192.168.68.114,6,29512428,1770745682.984473,1770745738.277501,5,360,72.0,0.0,72,72,55.293028116226196,0.09042731372009465,6.510766587846814
185.89.210.20,192.168.68.114,6,29512416,1770744984.17298,1770744994.581197,14,4830,345.0,453.6125083067129,72,1520,10.408216953277588,1.3450911008913342,464.0564298075103
192.168.0.1,192.168.68.114,17,29512413,1770744823.900778,1770744833.76193,9,1588,176.44444444444446,78.8956765468031,101,372,9.861151933670044,0.9126722781007242,161.03595306932777
192.168.0.1,192.168.68.114,17,29512414,1770744843.848979,1770744898.318307,100,17390,173.9,49.74064045759075,98,323,54.46932792663574,1.8358956096298658,319.26224651463366
192.168.0.1,192.168.68.114,17,29512415,1770744901.107713,1770744957.627402,46,8451,183.7173913043478,70.02591997681311,97,372,56.519689083099365,0.8138756731723603,149.52311552129603
192.168.0.1,192.168.68.114,17,29512416,1770744960.117314,1770745018.863155,113,19698,174.31858407079645,63.23443703037668,80,372,58.74584078788757,1.9235404325560141,335.3088446060917
192.168.0.1,192.168.68.114,17,29512417,1770745022.810471,1770745079.500431,44,5871,133.4318181818182,34.161992839365666,80,225,56.68996000289917,0.7761515442549228,103.56331173456027
192.168.0.1,192.168.68.114,17,29512418,1770745100.85947,1770745135.820472,23,2739,119.08695652173913,38.75671559810724,90,214,34.96100211143494,0.6578758791492774,78.3444362169509
192.168.0.1,192.168.68.114,17,29512419,1770745147.308194,1770745197.231846,20,2351,117.55,34.65085249957595,90,165,49.92365217208862,0.4006117166880997,47.09190729668612
192.168.0.1,192.168.68.114,17,29512420,1770745203.348171,1770745243.3491,60,9866,164.43333333333334,73.06309478258527,90,498,40.00092911720276,1.499965158914183,246.64427096412214
192.168.0.1,192.168.68.114,17,29512421,1770745265.914065,1770745298.234031,42,7768,184.95238095238096,74.01020113634053,102,498,32.319966077804565,1.2995063144216326,240.34678691493434
192.168.0.1,192.168.68.114,17,29512422,1770745332.349732,1770745363.157042,4,662,165.5,29.490111336966272,134,205,30.807310104370117,0.12983931367096496,21.488406412544702
192.168.0.1,192.168.68.114,17,29512423,1770745384.066132,1770745402.554276,12,1888,157.33333333333334,55.360526359382455,97,294,18.488143920898438,0.6490646141301163,102.11949928980496
192.168.0.1,192.168.68.114,17,29512424,1770745461.394572,1770745493.658231,142,24410,171.90140845070422,57.81669614057972,86,343,32.26365900039673,4.401236697866596,756.5787872881946
192.168.0.1,192.168.68.114,17,29512425,1770745505.256797,1770745556.739576,30,6136,204.53333333333333,93.1323616237084,103,498,51.482779026031494,0.5827191260369016,119.18548524541427
192.168.0.1,192.168.68.114,17,29512426,1770745568.564821,1770745598.855749,16,3321,207.5625,71.94254072985376,118,324,30.29092788696289,0.5282109567494082,109.63678671029905
192.168.0.1,192.168.68.114,17,29512427,1770745651.332879,1770745663.872386,28,4881,174.32142857142858,68.79763861765225,86,406,12.539506912231445,2.2329426664048397,389.2497555257865
192.168.0.1,192.168.68.114,17,29512428,1770745688.52794,1770745739.996202,22,3931,178.6818181818182,79.41475595381165,98,406,51.46826195716858,0.4274478904748756,76.37716624803345
192.168.0.1,192.168.68.114,17,29512429,1770745740.074614,1770745745.806397,4,735,183.75,28.37105332317901,154,209,5.731782913208008,0.6978631362298489,128.23235128223473
192.168.0.1,224.0.0.1,2,29512414,1770744863.353707,1770744863.353707,1,66,66.0,0.0,66,66,0.0,1.0,66.0
192.168.0.1,224.0.0.1,2,29512416,1770744988.386809,1770744988.386809,1,66,66.0,0.0,66,66,0.0,1.0,66.0
192.168.0.1,224.0.0.1,2,29512418,1770745113.417943,1770745113.417943,1,66,66.0,0.0,66,66,0.0,1.0,66.0
192.168.0.1,224.0.0.1,2,29512420,1770745238.343688,1770745238.343688,1,66,66.0,0.0,66,66,0.0,1.0,66.0
192.168.0.1,224.0.0.1,2,29512422,1770745363.373993,1770745363.373993,1,66,66.0,0.0,66,66,0.0,1.0,66.0
192.168.0.1,224.0.0.1,2,29512424,1770745488.407331,1770745488.407331,1,66,66.0,0.0,66,66,0.0,1.0,66.0
192.168.0.1,224.0.0.1,2,29512428,1770745738.467603,1770745738.467603,1,66,66.0,0.0,66,66,0.0,1.0,66.0
192.168.0.35,224.0.0.251,17,29512416,1770744996.886994,1770745006.614642,21,8037,382.7142857142857,252.34899303487282,170,958,9.72764801979065,2.1587952151718524,826.2017687779132
192.168.49.1,192.168.68.114,17,29512420,1770745232.009627,1770745233.884318,77,31647,411.0,0.0,411,411,1.8746910095214844,41.073435360237994,16881.181933057815
192.168.49.1,192.168.68.114,17,29512422,1770745350.967886,1770745353.942976,149,61239,411.0,0.0,411,411,2.9750900268554688,50.08251805996138,20583.914922644126
192.168.49.1,192.168.68.114,17,29512424,1770745470.99639,1770745474.975536,264,108504,411.0,0.0,411,411,3.9791460037231445,66.34589425796004,27268.162540021574
192.168.49.1,192.168.68.114,17,29512426,1770745591.002457,1770745594.982931,369,151659,411.0,0.0,411,411,3.9804739952087402,92.70252749902697,38100.73880210009
192.168.49.1,192.168.68.114,17,29512428,1770745710.970931,1770745715.132651,213,87543,411.0,0.0,411,411,4.161720037460327,51.180761339722984,21035.292910626147
192.168.68.1,192.168.68.114,17,29512416,1770745013.335509,1770745013.355816,4,564,141.0,0.0,141,141,0.020306825637817383,196.9781033895718,27773.912577929626
192.168.68.1,192.168.68.114,17,29512417,1770745033.803648,1770745033.901257,2,267,133.5,40.30508652763321,105,162,0.09760904312133789,20.489904787959023,2735.4022891925297
192.168.68.1,192.168.68.255,17,29512417,1770745056.996604,1770745056.996604,1,963,963.0,0.0,963,963,0.0,1.0,963.0
192.168.68.1,192.168.68.255,17,29512427,1770745663.411638,1770745663.411638,1,963,963.0,0.0,963,963,0.0,1.0,963.0
192.168.68.1,224.0.0.1,2,29512414,1770744863.353825,1770744863.353825,1,56,56.0,0.0,56,56,0.0,1.0,56.0
192.168.68.1,224.0.0.1,2,29512416,1770744988.386865,1770744988.386865,1,56,56.0,0.0,56,56,0.0,1.0,56.0
192.168.68.1,224.0.0.1,2,29512418,1770745113.417866,1770745113.417866,1,56,56.0,0.0,56,56,0.0,1.0,56.0
192.168.68.1,224.0.0.1,2,29512420,1770745238.34299,1770745238.34299,1,56,56.0,0.0,56,56,0.0,1.0,56.0
192.168.68.1,224.0.0.1,2,29512422,1770745363.374062,1770745363.374062,1,56,56.0,0.0,56,56,0.0,1.0,56.0
192.168.68.1,224.0.0.1,2,29512424,1770745488.40736,1770745488.40736,1,56,56.0,0.0,56,56,0.0,1.0,56.0
192.168.68.1,224.0.0.1,2,29512428,1770745738.46769,1770745738.46769,1,56,56.0,0.0,56,56,0.0,1.0,56.0
192.168.68.1,224.0.0.251,17,29512413,1770744824.854552,1770744824.854621,2,186,93.0,0.0,93,93,6.890296936035156e-05,29026.32525951557,2699448.249134948
192.168.68.1,224.0.0.251,17,29512414,1770744843.388693,1770744899.09438,6,558,93.0,0.0,93,93,55.705686807632446,0.10770893141879219,10.016930621947674
192.168.68.1,224.0.0.251,17,29512415,1770744917.627702,1770744955.311491,5,465,93.0,0.0,93,93,37.683789014816284,0.13268304835360717,12.339523496885468
192.168.68.1,224.0.0.251,17,29512416,1770744973.843447,1770745012.453103,6,558,93.0,0.0,93,93,38.60965609550476,0.15540153958269956,14.452343181191058
192.168.68.1,224.0.0.251,17,29512417,1770745031.294746,1770745069.488384,6,558,93.0,0.0,93,93,38.19363808631897,0.1570942256519211,14.609762985628661
192.168.68.1,224.0.0.251,17,29512418,1770745088.224932,1770745125.193922,5,465,93.0,0.0,93,93,36.968990087509155,0.13524848766938233,12.578109353252557
192.168.68.1,224.0.0.251,17,29512419,1770745143.830765,1770745199.4342,8,744,93.0,0.0,93,93,55.603435039520264,0.14387600324177782,13.380468301485337
192.168.68.1,224.0.0.251,17,29512420,1770745236.707758,1770745256.061402,4,372,93.0,0.0,93,93,19.353644132614136,0.2066794228823981,19.221186328063023
192.168.68.1,224.0.0.251,17,29512421,1770745275.517511,1770745312.893412,6,558,93.0,0.0,93,93,37.375901222229004,0.16053124617183948,14.929405893981071
192.168.68.1,224.0.0.251,17,29512422,1770745331.325643,1770745368.494126,6,558,93.0,0.0,93,93,37.16848301887512,0.16142708856191532,15.012719236258125
192.168.68.1,224.0.0.251,17,29512423,1770745387.850404,1770745424.714448,6,558,93.0,0.0,93,93,36.864043951034546,0.1627602226160979,15.136700703297105
192.168.68.1,224.0.0.251,17,29512424,1770745443.04349,1770745498.542326,6,558,93.0,0.0,93,93,55.498836040496826,0.10811037542520482,10.05426491454405
192.168.68.1,224.0.0.251,17,29512425,1770745537.150605,1770745537.150693,2,186,93.0,0.0,93,93,8.797645568847656e-05,22733.355013550135,2114202.0162601625
192.168.68.1,224.0.0.251,17,29512426,1770745574.218388,1770745592.750022,4,372,93.0,0.0,93,93,18.531633853912354,0.21584713099409364,20.073783182450708
192.168.68.1,224.0.0.251,17,29512427,1770745629.71621,1770745667.40306,6,558,93.0,0.0,93,93,37.68685007095337,0.15920672565374253,14.806225485798056
192.168.68.1,224.0.0.251,17,29512428,1770745685.834677,1770745722.798638,6,558,93.0,0.0,93,93,36.963961124420166,0.16232026594238874,15.095784732642153
192.168.68.1,224.0.0.251,17,29512429,1770745741.437839,1770745741.437839,1,93,93.0,0.0,93,93,0.0,1.0,93.0
192.168.68.1,255.255.255.255,17,29512416,1770744996.888185,1770744996.991915,2,696,348.0,0.0,348,348,0.1037299633026123,19.280832040452797,6709.729550077573
192.168.68.100,224.0.0.251,2,29512414,1770744895.100936,1770744895.100936,1,52,52.0,0.0,52,52,0.0,1.0,52.0
192.168.68.100,224.0.0.251,2,29512415,1770744932.169838,1770744932.169838,1,52,52.0,0.0,52,52,0.0,1.0,52.0
192.168.68.100,224.0.0.251,2,29512416,1770744968.726603,1770744968.726603,1,52,52.0,0.0,52,52,0.0,1.0,52.0
192.168.68.100,224.0.0.251,2,29512417,1770745078.704641,1770745078.704641,1,52,52.0,0.0,52,52,0.0,1.0,52.0
192.168.68.100,224.0.0.251,2,29512418,1770745101.332329,1770745101.332329,1,52,52.0,0.0,52,52,0.0,1.0,52.0
192.168.68.100,224.0.0.251,2,29512419,1770745140.349647,1770745171.786874,3,156,52.0,0.0,52,52,31.43722701072693,0.09542826404429207,4.962269730303188
192.168.68.100,224.0.0.251,2,29512420,1770745201.377443,1770745201.377443,1,52,52.0,0.0,52,52,0.0,1.0,52.0
192.168.68.100,224.0.0.251,2,29512421,1770745268.349678,1770745278.79946,3,156,52.0,0.0,52,52,10.449781894683838,0.28708733160509337,14.928541243464856
192.168.68.100,224.0.0.251,2,29512422,1770745323.952761,1770745323.952761,1,52,52.0,0.0,52,52,0.0,1.0,52.0
192.168.68.100,224.0.0.251,2,29512423,1770745401.674777,1770745401.674777,1,52,52.0,0.0,52,52,0.0,1.0,52.0
192.168.68.100,224.0.0.251,2,29512424,1770745481.136871,1770745481.136871,1,52,52.0,0.0,52,52,0.0,1.0,52.0
192.168.68.100,224.0.0.251,2,29512425,1770745522.91652,1770745548.9269,2,104,52.0,0.0,52,52,26.010379791259766,0.07689237973649495,3.998403746297737
192.168.68.100,224.0.0.251,2,29512428,1770745719.114967,1770745719.114967,1,52,52.0,0.0,52,52,0.0,1.0,52.0
192.168.68.100,224.0.0.251,17,29512413,1770744819.017511,1770744828.028608,2,295,147.5,58.68986283848344,106,189,9.011097192764282,0.22194855490027976,32.737411847791265
192.168.68.100,224.0.0.251,17,29512414,1770744855.059233,1770744899.094488,5,765,153.0,36.830693721405794,106,189,44.03525495529175,0.11354538551159556,17.37244398327412
192.168.68.100,224.0.0.251,17,29512415,1770744932.169732,1770744936.265916,4,659,164.75,29.803523281652463,128,189,4.096184015274048,0.9765186293107457,160.88144417894537
192.168.68.100,224.0.0.251,17,29512416,1770744968.726634,1770744969.747553,3,470,156.66666666666666,30.664855018951805,128,189,1.0209190845489502,2.9385286702965523,460.36949167979316
